"","X","Name","Vorname","Nachname","Geschlecht","Nationalität","Birthday","Seasons","URL","Season.x","Season.y","Season.x.x","Season.y.y","Season","Größe","Gewicht","Geburtsort","Hintergrund","Bild_URL"
"331",675,"Finn Mottel","Finn","Mottel","m"," Deutschland","19.06.1997","  3  ","https://www.sport.de/ninja-warrior/pe686249/finn-mottel/",NA,NA,3,NA,NA,185,75," Deutschland","","https://s.hs-data.com/gfx/person/m/686249.jpg"
"332",786,"Fiorenzo Angius","Fiorenzo","Angius","m"," Italien","02.08.1974","   4 ","https://www.sport.de/ninja-warrior/pe686696/fiorenzo-angius/",NA,NA,NA,4,NA,160,67," Italien","","https://s.hs-data.com/gfx/person/m/686696.jpg"
"333",535,"Florian Ambrosius","Florian","Ambrosius","m"," Deutschland","21.11.1975","  3  ","https://www.sport.de/ninja-warrior/pe705722/florian-ambrosius/",NA,NA,3,NA,NA,0,0," Deutschland","","https://s.hs-data.com/gfx/person/m/705722.jpg"
"334",243,"Florian Apler","Florian","Apler","m"," Österreich","06.10.1984"," 2   ","https://www.sport.de/ninja-warrior/pe686497/florian-apler/",NA,2,NA,NA,NA,185,76," Österreich","","https://s.hs-data.com/gfx/person/m/686497.jpg"
"335",993,"Florian Becher","Florian","Becher","m"," Deutschland",NA,"    5","https://www.sport.de/ninja-warrior/pe708031/florian-becher/",NA,NA,NA,NA,5,0,0," Deutschland","","https://s.hs-data.com/gfx/person/m/708031.jpg"
"336",24,"Florian Bittner","Florian","Bittner","m"," Deutschland","27.03.1989","1    ","https://www.sport.de/ninja-warrior/pe685846/florian-bittner/",1,NA,NA,NA,NA,175,75," Deutschland","","https://s.hs-data.com/gfx/person/m/685846.jpg"
"337",792,"Florian Böbel","Florian","Böbel","m"," Deutschland","29.02.1988","   4 5","https://www.sport.de/ninja-warrior/pe686792/florian-boebel/",NA,NA,NA,4,5,178,62," Deutschland","","https://s.hs-data.com/gfx/person/m/686792.jpg"
"338",276,"Florian Büchner","Florian","Büchner","m"," Deutschland","19.10.1983"," 2   ","https://www.sport.de/ninja-warrior/pe686372/florian-buechner/",NA,2,NA,NA,NA,177,65," Deutschland","","https://s.hs-data.com/gfx/person/m/686372.jpg"
"339",815,"Florian Eckl","Florian","Eckl","m"," Deutschland","24.11.1993","   4 ","https://www.sport.de/ninja-warrior/pe686758/florian-eckl/",NA,NA,NA,4,NA,175,72," Deutschland","","https://s.hs-data.com/gfx/person/m/686758.jpg"
"340",326,"Florian Ghanizada","Florian","Ghanizada","m"," Deutschland","17.03.1992"," 2   ","https://www.sport.de/ninja-warrior/pe686533/florian-ghanizada/",NA,2,NA,NA,NA,184,84," Deutschland","","https://s.hs-data.com/gfx/person/m/686533.jpg"
"341",361,"Florian Huter","Florian","Huter","m"," Österreich","20.09.1995"," 2   ","https://www.sport.de/ninja-warrior/pe686393/florian-huter/",NA,2,NA,NA,NA,183,75," Österreich","","https://s.hs-data.com/gfx/person/m/686393.jpg"
"342",374,"Florian Kaufmann","Florian","Kaufmann","m"," Schweiz","10.07.1981"," 2   ","https://www.sport.de/ninja-warrior/pe686428/florian-kaufmann/",NA,2,NA,NA,NA,176,73," Schweiz","","https://s.hs-data.com/gfx/person/m/686428.jpg"
"343",429,"Florian Nestmann","Florian","Nestmann","m"," Deutschland","04.12.1977"," 2   ","https://www.sport.de/ninja-warrior/pe686531/florian-nestmann/",NA,2,NA,NA,NA,187,81," Deutschland","","https://s.hs-data.com/gfx/person/m/686531.jpg"
"344",444,"Florian Polsterer","Florian","Polsterer","m"," Österreich","10.02.1989"," 2   ","https://www.sport.de/ninja-warrior/pe686472/florian-polsterer/",NA,2,NA,NA,NA,173,70," Österreich","","https://s.hs-data.com/gfx/person/m/686472.jpg"
"345",767,"Florian Wedekink","Florian","Wedekink","m"," Deutschland","04.05.1989","  3  ","https://www.sport.de/ninja-warrior/pe686193/florian-wedekink/",NA,NA,3,NA,NA,181,76," Deutschland","","https://s.hs-data.com/gfx/person/m/686193.jpg"
"346",973,"Florian Wohlgenannt","Florian","Wohlgenannt","m"," Österreich","29.05.1998","   4 ","https://www.sport.de/ninja-warrior/pe686818/florian-wohlgenannt/",NA,NA,NA,4,NA,173,76," Österreich","","https://s.hs-data.com/gfx/person/m/686818.jpg"
"347",236,"Florian Zumkehr","Florian","Zumkehr","m"," Deutschland","08.03.1988","1    ","https://www.sport.de/ninja-warrior/pe686082/florian-zumkehr/",1,NA,NA,NA,NA,174,68," Deutschland","","https://s.hs-data.com/gfx/person/m/686082.jpg"
"348",1181,"Frances Stehr","Frances","Stehr","w"," Deutschland",NA,"    5","https://www.sport.de/ninja-warrior/pe708088/frances-stehr/",NA,NA,NA,NA,5,0,0," Deutschland","","https://s.hs-data.com/gfx/person/m/708088.jpg"
"349",691,"Francis Poku","Francis","Poku","m"," Deutschland","31.07.1987","  3  ","https://www.sport.de/ninja-warrior/pe686665/francis-poku/",NA,NA,3,NA,NA,180,79," Deutschland","","https://s.hs-data.com/gfx/person/m/686665.jpg"
"350",1091,"Francois Lagalante","Francois","Lagalante","m"," Deutschland",NA,"    5","https://www.sport.de/ninja-warrior/pe708211/francois-lagalante/",NA,NA,NA,NA,5,0,0," Deutschland","","https://s.hs-data.com/gfx/person/m/708211.jpg"
"351",297,"Frank Diemert","Frank","Diemert","m"," Deutschland","11.04.1974"," 2   ","https://www.sport.de/ninja-warrior/pe686477/frank-diemert/",NA,2,NA,NA,NA,210,130," Deutschland","","https://s.hs-data.com/gfx/person/m/686477.jpg"
"352",890,"Frank Mehle","Frank","Mehle","m"," Deutschland","21.04.1960","   4 ","https://www.sport.de/ninja-warrior/pe686732/frank-mehle/",NA,NA,NA,4,NA,166,73," Deutschland","","https://s.hs-data.com/gfx/person/m/686732.jpg"
"353",935,"Frank Schmidpeter","Frank","Schmidpeter","m"," Deutschland","15.11.1990","   4 5","https://www.sport.de/ninja-warrior/pe686751/frank-schmidpeter/",NA,NA,NA,4,5,170,68," Deutschland","","https://s.hs-data.com/gfx/person/m/686751.jpg"
"354",419,"Frederik Miebach","Frederik","Miebach","m"," Deutschland","26.10.1994"," 2   ","https://www.sport.de/ninja-warrior/pe686499/frederik-miebach/",NA,2,NA,NA,NA,185,82," Deutschland","","https://s.hs-data.com/gfx/person/m/686499.jpg"
"355",72,"Fritz Gottschalk","Fritz","Gottschalk","m"," Deutschland","21.11.1963","1    ","https://www.sport.de/ninja-warrior/pe686025/fritz-gottschalk/",1,NA,NA,NA,NA,180,82," Deutschland","","https://s.hs-data.com/gfx/person/m/686025.jpg"
"356",989,"Gabriel Barth","Gabriel","Barth","m"," Deutschland",NA,"    5","https://www.sport.de/ninja-warrior/pe708040/gabriel-barth/",NA,NA,NA,NA,5,0,0," Deutschland","","https://s.hs-data.com/gfx/person/m/708040.jpg"
"357",688,"Gabriel Pediconi","Gabriel","Pediconi","m"," Deutschland","05.02.1976","  3 4 5","https://www.sport.de/ninja-warrior/pe686588/gabriel-pediconi/",NA,NA,3,4,5,168,86," Deutschland","","https://s.hs-data.com/gfx/person/m/686588.jpg"
"358",753,"Gabriel Tille","Gabriel","Tille","m"," Deutschland","02.09.1997","  3  ","https://www.sport.de/ninja-warrior/pe686260/gabriel-tille/",NA,NA,3,NA,NA,178,85," Deutschland","","https://s.hs-data.com/gfx/person/m/686260.jpg"
"359",89,"Gary Hines","Gary","Hines","m"," Deutschland","21.03.1984","1 2 3 4 5","https://www.sport.de/handball/pe672295/gary-hines/",1,2,3,4,5,180,0," Deutschland","Handball"," https://s.hs-data.com/gfx/person/m/672295.jpg"
"360",919,"Georg Ratke","Georg","Ratke","m"," Deutschland","26.12.1983","   4 ","https://www.sport.de/ninja-warrior/pe686773/georg-ratke/",NA,NA,NA,4,NA,176,74," Deutschland","","https://s.hs-data.com/gfx/person/m/686773.jpg"
"361",231,"George Yousef","George","Yousef","m"," Deutschland","02.06.1994","1    ","https://www.sport.de/ninja-warrior/pe685915/george-yousef/",1,NA,NA,NA,NA,175,78," Deutschland","","https://s.hs-data.com/gfx/person/m/685915.jpg"
"362",803,"Georgi Damyanov","Georgi","Damyanov","m"," Bulgarien","27.06.1993","   4 5","https://www.sport.de/ninja-warrior/pe686839/georgi-damyanov/",NA,NA,NA,4,5,183,80," Bulgarien","","https://s.hs-data.com/gfx/person/m/686839.jpg"
"363",975,"Gero Wurm","Gero","Wurm","m"," Deutschland","12.06.1993","   4 ","https://www.sport.de/fussball/pe401454/gero-wurm/",NA,NA,NA,4,NA,180,0," Deutschland"," Fußball"," https://s.hs-data.com/gfx/person/m/401454.jpg"
"364",885,"Giacomo Lupiccolo","Giacomo","Lupiccolo","m"," Deutschland","27.04.1986","   4 ","https://www.sport.de/ninja-warrior/pe686841/giacomo-lupiccolo/",NA,NA,NA,4,NA,172,78," Deutschland","","https://s.hs-data.com/gfx/person/m/686841.jpg"
"365",433,"Gil Ofarim","Gil","Ofarim","m"," Deutschland","13.08.1982"," 2   ","https://www.sport.de/ninja-warrior/pe705717/gil-ofarim/",NA,2,NA,NA,NA,0,0," Deutschland","","https://s.hs-data.com/gfx/person/m/705717.jpg"
"366",733,"Gino Sigmund","Gino","Sigmund","m"," Deutschland","03.02.1977","  3  ","https://www.sport.de/ninja-warrior/pe686144/gino-sigmund/",NA,NA,3,NA,NA,184,95," Deutschland","","https://s.hs-data.com/gfx/person/m/686144.jpg"
"367",582,"Giovanni Ertl","Giovanni","Ertl","m"," Deutschland","21.08.1996","  3 4 5","https://www.sport.de/ninja-warrior/pe686619/giovanni-ertl/",NA,NA,3,4,5,183,73," Deutschland","","https://s.hs-data.com/gfx/person/m/686619.jpg"
"368",1121,"Giulia Natale","Giulia","Natale","w"," Deutschland",NA,"    5","https://www.sport.de/ninja-warrior/pe708141/giulia-natale/",NA,NA,NA,NA,5,0,0," Deutschland","","https://s.hs-data.com/gfx/person/m/708141.jpg"
"369",1001,"Gordon Bieling","Gordon","Bieling","m"," Deutschland",NA,"    5","https://www.sport.de/ninja-warrior/pe708162/gordon-bieling/",NA,NA,NA,NA,5,0,0," Deutschland","","https://s.hs-data.com/gfx/person/m/708162.jpg"
"370",669,"Grant McCartney","Grant","McCartney","m"," USA","13.05.1988","  3  ","https://www.sport.de/ninja-warrior/pe705725/grant-mccartney/",NA,NA,3,NA,NA,0,0," USA","","https://s.hs-data.com/gfx/person/m/705725.jpg"
"371",214,"Gunda Fiona Von Bachhaus","Gunda","Fiona Von Bachhaus","m"," Deutschland","18.05.1981","1 2   ","https://www.sport.de/ninja-warrior/pe686104/gunda-fiona-von-bachhaus/",1,2,NA,NA,NA,160,62," Deutschland","","https://s.hs-data.com/gfx/person/m/686104.jpg"
"372",1173,"Gunnar Sewald","Gunnar","Sewald","m"," Deutschland",NA,"    5","https://www.sport.de/ninja-warrior/pe708167/gunnar-sewald/",NA,NA,NA,NA,5,0,0," Deutschland","","https://s.hs-data.com/gfx/person/m/708167.jpg"
"373",692,"Günter Portale","Günter","Portale","m"," Deutschland","18.06.1950","  3  ","https://www.sport.de/ninja-warrior/pe686251/guenter-portale/",NA,NA,3,NA,NA,175,73," Deutschland","","https://s.hs-data.com/gfx/person/m/686251.jpg"
"374",401,"Hakob Latschinjan","Hakob","Latschinjan","m"," Deutschland","25.07.1995"," 2   ","https://www.sport.de/ninja-warrior/pe686392/hakob-latschinjan/",NA,2,NA,NA,NA,175,73," Deutschland","","https://s.hs-data.com/gfx/person/m/686392.jpg"
"375",1038,"Hanjo Fritzsche","Hanjo","Fritzsche","m"," Deutschland",NA,"    5","https://www.sport.de/ninja-warrior/pe708157/hanjo-fritzsche/",NA,NA,NA,NA,5,0,0," Deutschland","","https://s.hs-data.com/gfx/person/m/708157.jpg"
"376",298,"Hannah Dollinger","Hannah","Dollinger","w"," Deutschland","04.10.1997"," 2   ","https://www.sport.de/ninja-warrior/pe686562/hannah-dollinger/",NA,2,NA,NA,NA,169,56," Deutschland","","https://s.hs-data.com/gfx/person/m/686562.jpg"
"377",1110,"Hannah Mees","Hannah","Mees","w"," Deutschland",NA,"    5","https://www.sport.de/ninja-warrior/pe707992/hannah-mees/",NA,NA,NA,NA,5,0,0," Deutschland","","https://s.hs-data.com/gfx/person/m/707992.jpg"
"378",471,"Hanne Schächtele","Hanne","Schächtele","w"," Deutschland","31.01.1996"," 2   ","https://www.sport.de/ninja-warrior/pe686346/hanne-schaechtele/",NA,2,NA,NA,NA,163,60," Deutschland","","https://s.hs-data.com/gfx/person/m/686346.jpg"
"379",616,"Hannes Hofer","Hannes","Hofer","m"," Italien","06.01.1993","  3  ","https://www.sport.de/ninja-warrior/pe686145/hannes-hofer/",NA,NA,3,NA,NA,188,79," Italien","","https://s.hs-data.com/gfx/person/m/686145.jpg"
"380",168,"Hannes Rennau","Hannes","Rennau","m"," Deutschland","28.04.1980","1    ","https://www.sport.de/ninja-warrior/pe685916/hannes-rennau/",1,NA,NA,NA,NA,178,72," Deutschland","","https://s.hs-data.com/gfx/person/m/685916.jpg"
"381",571,"Hans Dirscherl","Hans","Dirscherl","m"," Deutschland","22.07.1998","  3  ","https://www.sport.de/ninja-warrior/pe686208/hans-dirscherl/",NA,NA,3,NA,NA,179,80," Deutschland","","https://s.hs-data.com/gfx/person/m/686208.jpg"
"382",524,"Hans-Peter Wimmer","Hans-Peter","Wimmer","m"," Deutschland","02.12.1969"," 2   ","https://www.sport.de/ninja-warrior/pe686511/hans-peter-wimmer/",NA,2,NA,NA,NA,156,65," Deutschland","","https://s.hs-data.com/gfx/person/m/686511.jpg"
"383",781,"Harald Aichner","Harald","Aichner","m"," Italien","28.07.1994","   4 ","https://www.sport.de/ninja-warrior/pe686788/harald-aichner/",NA,NA,NA,4,NA,190,85," Italien","","https://s.hs-data.com/gfx/person/m/686788.jpg"
"384",1200,"Haruna Wackernagel","Haruna","Wackernagel","w"," Deutschland",NA,"    5","https://www.sport.de/ninja-warrior/pe708028/haruna-wackernagel/",NA,NA,NA,NA,5,0,0," Deutschland","","https://s.hs-data.com/gfx/person/m/708028.jpg"
"385",159,"Hassib-Can Pektas","Hassib-Can","Pektas","m"," Deutschland","10.06.1994","1  3  ","https://www.sport.de/ninja-warrior/pe686066/hassib-can-pektas/",1,NA,3,NA,NA,172,94," Deutschland","","https://s.hs-data.com/gfx/person/m/686066.jpg"
"386",611,"Heike Henkel","Heike","Henkel","w"," Deutschland","05.05.1964","  3  ","https://www.sport.de/ninja-warrior/pe705740/heike-henkel/",NA,NA,3,NA,NA,0,0," Deutschland","","https://s.hs-data.com/gfx/person/m/705740.jpg"
"387",1004,"Heiko Burchard-Kraus","Heiko","Burchard-Kraus","m"," Deutschland",NA,"    5","https://www.sport.de/ninja-warrior/pe708115/heiko-burchard-kraus/",NA,NA,NA,NA,5,0,0," Deutschland","","https://s.hs-data.com/gfx/person/m/708115.jpg"
"388",385,"Heiko Köhler","Heiko","Köhler","m"," Deutschland","11.08.1958"," 2   ","https://www.sport.de/ninja-warrior/pe686458/heiko-koehler/",NA,2,NA,NA,NA,173,73," Deutschland","","https://s.hs-data.com/gfx/person/m/686458.jpg"
"389",659,"Heiko Lochmann","Heiko","Lochmann","m"," Deutschland","13.05.1999","  3  ","https://www.sport.de/ninja-warrior/pe705744/heiko-lochmann/",NA,NA,3,NA,NA,0,0," Deutschland","","https://s.hs-data.com/gfx/person/m/705744.jpg"
"390",147,"Herwig Natmessnig","Herwig","Natmessnig","m"," Österreich","10.08.1981","1 2  4 ","https://www.sport.de/ninja-warrior/pe685880/herwig-natmessnig/",1,2,NA,4,NA,182,75," Österreich","","https://s.hs-data.com/gfx/person/m/685880.jpg"
"391",141,"Hewad Miraky","Hewad","Miraky","m"," Deutschland","12.07.1995","1    ","https://www.sport.de/ninja-warrior/pe685902/hewad-miraky/",1,NA,NA,NA,NA,187,82," Deutschland","","https://s.hs-data.com/gfx/person/m/685902.jpg"
"392",74,"Holger Gugg","Holger","Gugg","m"," Deutschland","07.03.1980","1  3  ","https://www.sport.de/ninja-warrior/pe685853/holger-gugg/",1,NA,3,NA,NA,175,95," Deutschland","","https://s.hs-data.com/gfx/person/m/685853.jpg"
"393",1104,"Holger Lotz","Holger","Lotz","m"," Deutschland",NA,"    5","https://www.sport.de/ninja-warrior/pe708168/holger-lotz/",NA,NA,NA,NA,5,0,0," Deutschland","","https://s.hs-data.com/gfx/person/m/708168.jpg"
"394",1127,"Holger Osthus","Holger","Osthus","m"," Deutschland",NA,"    5","https://www.sport.de/ninja-warrior/pe707970/holger-osthus/",NA,NA,NA,NA,5,0,0," Deutschland","","https://s.hs-data.com/gfx/person/m/707970.jpg"
"395",921,"Holger Reinhardt","Holger","Reinhardt","m"," Deutschland","10.05.1968","   4 ","https://www.sport.de/ninja-warrior/pe686731/holger-reinhardt/",NA,NA,NA,4,NA,183,80," Deutschland","","https://s.hs-data.com/gfx/person/m/686731.jpg"
"396",1168,"Holger Schüßler","Holger","Schüßler","m"," Deutschland",NA,"    5","https://www.sport.de/ninja-warrior/pe708171/holger-schuessler/",NA,NA,NA,NA,5,0,0," Deutschland","","https://s.hs-data.com/gfx/person/m/708171.jpg"
"397",1011,"Hussein Chahrour","Hussein","Chahrour","m"," Deutschland",NA,"    5","https://www.sport.de/ninja-warrior/pe708176/hussein-chahrour/",NA,NA,NA,NA,5,0,0," Deutschland","","https://s.hs-data.com/gfx/person/m/708176.jpg"
"398",162,"Igor Polisski","Igor","Polisski","m"," Deutschland","26.06.1985","1    ","https://www.sport.de/ninja-warrior/pe686068/igor-polisski/",1,NA,NA,NA,NA,184,84," Deutschland","","https://s.hs-data.com/gfx/person/m/686068.jpg"
"399",455,"Ingo Rasch","Ingo","Rasch","m"," Deutschland","02.01.1969"," 2   ","https://www.sport.de/ninja-warrior/pe686528/ingo-rasch/",NA,2,NA,NA,NA,188,72," Deutschland","","https://s.hs-data.com/gfx/person/m/686528.jpg"
"400",280,"Isaac Caldiero","Isaac","Caldiero","m"," USA","02.03.1982"," 2   ","https://www.sport.de/ninja-warrior/pe705718/isaac-caldiero/",NA,2,NA,NA,NA,0,0," USA","","https://s.hs-data.com/gfx/person/m/705718.jpg"
"401",858,"Isabel Klarmann","Isabel","Klarmann","w"," Deutschland","03.11.1998","   4 ","https://www.sport.de/ninja-warrior/pe686744/isabel-klarmann/",NA,NA,NA,4,NA,166,59," Deutschland","","https://s.hs-data.com/gfx/person/m/686744.jpg"
"402",176,"Isabell Sabellek","Isabell","Sabellek","w"," Deutschland","27.12.1985","1   4 ","https://www.sport.de/ninja-warrior/pe686111/isabell-sabellek/",1,NA,NA,4,NA,172,64," Deutschland","","https://s.hs-data.com/gfx/person/m/686111.jpg"
"403",967,"Isabell Weidner","Isabell","Weidner","w"," Deutschland","06.04.1986","   4 ","https://www.sport.de/ninja-warrior/pe686733/isabell-weidner/",NA,NA,NA,4,NA,160,55," Deutschland","","https://s.hs-data.com/gfx/person/m/686733.jpg"
"404",437,"Ismail Öztürk","Ismail","Öztürk","m"," Österreich","01.09.1992"," 2   ","https://www.sport.de/ninja-warrior/pe686406/ismail-oeztuerk/",NA,2,NA,NA,NA,175,70," Österreich","","https://s.hs-data.com/gfx/person/m/686406.jpg"
"405",536,"Issam Amhand","Issam","Amhand","m"," Deutschland","30.09.1992","  3  ","https://www.sport.de/ninja-warrior/pe686654/issam-amhand/",NA,NA,3,NA,NA,174,79," Deutschland","","https://s.hs-data.com/gfx/person/m/686654.jpg"
"406",1190,"Istemihan Tokgöz","Istemihan","Tokgöz","m"," Deutschland",NA,"    5","https://www.sport.de/ninja-warrior/pe707976/istemihan-tokgoez/",NA,NA,NA,NA,5,0,0," Deutschland","","https://s.hs-data.com/gfx/person/m/707976.jpg"
"407",468,"Ivo Rupena","Ivo","Rupena","m"," Deutschland","20.01.1990"," 2 3  ","https://www.sport.de/ninja-warrior/pe686197/ivo-rupena/",NA,2,3,NA,NA,182,82," Deutschland","","https://s.hs-data.com/gfx/person/m/686197.jpg"
"408",709,"Jacek Romanowski","Jacek","Romanowski","m"," Deutschland","19.07.1984","  3  ","https://www.sport.de/ninja-warrior/pe686274/jacek-romanowski/",NA,NA,3,NA,NA,175,73," Deutschland","","https://s.hs-data.com/gfx/person/m/686274.jpg"
"409",50,"Jakob Draeger","Jakob","Draeger","m"," Deutschland","27.08.1990","1  3  5","https://www.sport.de/ninja-warrior/pe685882/jakob-draeger/",1,NA,3,NA,5,183,78," Deutschland","","https://s.hs-data.com/gfx/person/m/685882.jpg"
"410",719,"Jakob Schmid","Jakob","Schmid","m"," Deutschland","26.11.1996","  3  ","https://www.sport.de/ninja-warrior/pe686656/jakob-schmid/",NA,NA,3,NA,NA,180,73," Deutschland","","https://s.hs-data.com/gfx/person/m/686656.jpg"
"411",918,"Jamie Rahn","Jamie","Rahn","m"," USA","07.05.1988","   4 ","https://www.sport.de/ninja-warrior/pe705731/jamie-rahn/",NA,NA,NA,4,NA,0,0," USA","","https://s.hs-data.com/gfx/person/m/705731.jpg"
"412",294,"Jan Decker","Jan","Decker","m"," Deutschland","25.09.1995"," 2   ","https://www.sport.de/ninja-warrior/pe686522/jan-decker/",NA,2,NA,NA,NA,175,64," Deutschland","","https://s.hs-data.com/gfx/person/m/686522.jpg"
"413",600,"Jan Gudde","Jan","Gudde","m"," Schweiz","26.12.1995","  3  ","https://www.sport.de/ninja-warrior/pe686266/jan-gudde/",NA,NA,3,NA,NA,185,82," Schweiz","","https://s.hs-data.com/gfx/person/m/686266.jpg"
"414",602,"Jan Haberling","Jan","Haberling","m"," Deutschland","08.07.1999","  3  ","https://www.sport.de/ninja-warrior/pe686207/jan-haberling/",NA,NA,3,NA,NA,179,70," Deutschland","","https://s.hs-data.com/gfx/person/m/686207.jpg"
"415",839,"Jan Heinzel","Jan","Heinzel","m"," Deutschland","20.12.1990","   4 ","https://www.sport.de/ninja-warrior/pe686721/jan-heinzel/",NA,NA,NA,4,NA,171,70," Deutschland","","https://s.hs-data.com/gfx/person/m/686721.jpg"
"416",90,"Jan Hojer","Jan","Hojer","m"," Deutschland","09.02.1992","1    ","https://www.sport.de/ninja-warrior/pe686036/jan-hojer/",1,NA,NA,NA,NA,188,83," Deutschland","","https://s.hs-data.com/gfx/person/m/686036.jpg"
"417",874,"Jan Laskowski","Jan","Laskowski","m"," Deutschland","26.05.1999","   4 ","https://www.sport.de/ninja-warrior/pe686857/jan-laskowski/",NA,NA,NA,4,NA,189,85," Deutschland","","https://s.hs-data.com/gfx/person/m/686857.jpg"
